"id","group","day"
"1014319",1805,"Sat"
"1088140",1805,"Sat"
"1312187",1805,"Sat"
"1370380",1805,"Sat"
"1495754",1805,"Sat"
"1533373",1805,"Sat"
"1656683",1805,"Sat"
"1757776",1805,"Sat"
"1898604",1805,"Sat"
"1937939",1805,"Sat"
"2017039",1805,"Sat"
"128881",1806,"Sat"
"305293",1806,"Sat"
"417992",1806,"Sat"
"454584",1806,"Sat"
"461649",1806,"Sat"
"478470",1806,"Sat"
"537575",1806,"Sat"
"1090736",1806,"Sat"
"1157581",1806,"Sat"
"1622809",1806,"Sat"
"1631511",1806,"Sat"
"1821948",1806,"Sat"
"1868896",1806,"Sat"
"2027837",1806,"Sat"
"2036365",1806,"Sat"
"2061350",1806,"Sat"
"61892",1807,"Sat"
"143684",1807,"Sat"
"188246",1807,"Sat"
"211273",1807,"Sat"
"316875",1807,"Sat"
"380513",1807,"Sat"
"484387",1807,"Sat"
"515169",1807,"Sat"
"699592",1807,"Sat"
"708467",1807,"Sat"
"735688",1807,"Sat"
"761789",1807,"Sat"
"831670",1807,"Sat"
"1081096",1807,"Sat"
"1149522",1807,"Sat"
"1329647",1807,"Sat"
"1374909",1807,"Sat"
"1382265",1807,"Sat"
"1433603",1807,"Sat"
"1489263",1807,"Sat"
"1492510",1807,"Sat"
"1506538",1807,"Sat"
"1545067",1807,"Sat"
"1662926",1807,"Sat"
"1715262",1807,"Sat"
"1725158",1807,"Sat"
"1772962",1807,"Sat"
"1947073",1807,"Sat"
"2007288",1807,"Sat"
"2018291",1807,"Sat"
"2025845",1807,"Sat"
"1635041",1808,"Sat"
"321864",1809,"Sat"
"9591",1810,"Sat"
"74863",1810,"Sat"
"171388",1810,"Sat"
"266621",1810,"Sat"
"317830",1810,"Sat"
"453105",1810,"Sat"
"508400",1810,"Sat"
"579996",1810,"Sat"
"621937",1810,"Sat"
"681120",1810,"Sat"
"694782",1810,"Sat"
"706989",1810,"Sat"
"725128",1810,"Sat"
"744841",1810,"Sat"
"800018",1810,"Sat"
"963248",1810,"Sat"
"972171",1810,"Sat"
"1012935",1810,"Sat"
"1063223",1810,"Sat"
"1076581",1810,"Sat"
"1221553",1810,"Sat"
"1571002",1810,"Sat"
"1588397",1810,"Sat"
"1644652",1810,"Sat"
"1653859",1810,"Sat"
"1656838",1810,"Sat"
"1659862",1810,"Sat"
"1692159",1810,"Sat"
"1731401",1810,"Sat"
"1947399",1810,"Sat"
"1970153",1810,"Sat"
"2021879",1810,"Sat"
"2078145",1810,"Sat"
"1072884",1811,"Sat"
"54259",1812,"Sat"
"96515",1812,"Sat"
"167642",1812,"Sat"
"173006",1812,"Sat"
"289210",1812,"Sat"
"395338",1812,"Sat"
"411234",1812,"Sat"
"418391",1812,"Sat"
"526913",1812,"Sat"
"561527",1812,"Sat"
"618651",1812,"Sat"
"641026",1812,"Sat"
"656163",1812,"Sat"
"724229",1812,"Sat"
"754119",1812,"Sat"
"865604",1812,"Sat"
"925670",1812,"Sat"
"1130119",1812,"Sat"
"1173017",1812,"Sat"
"1193497",1812,"Sat"
"1236449",1812,"Sat"
"1291642",1812,"Sat"
"1320776",1812,"Sat"
"1370814",1812,"Sat"
"1423542",1812,"Sat"
"1600717",1812,"Sat"
"1629895",1812,"Sat"
"1632770",1812,"Sat"
"1660535",1812,"Sat"
"1686461",1812,"Sat"
"1721795",1812,"Sat"
"1744935",1812,"Sat"
"1805164",1812,"Sat"
"1808245",1812,"Sat"
"1834442",1812,"Sat"
"1884164",1812,"Sat"
"1903923",1812,"Sat"
"1924013",1812,"Sat"
"1934190",1812,"Sat"
"1962102",1812,"Sat"
"2058153",1812,"Sat"
"40410",1813,"Sat"
"84678",1813,"Sat"
"430724",1813,"Sat"
"636407",1813,"Sat"
"1178973",1813,"Sat"
"325888",1814,"Sat"
"1711765",1814,"Sat"
"1727643",1814,"Sat"
"327664",1815,"Sat"
"569511",1815,"Sat"
"1436347",1815,"Sat"
"1487775",1815,"Sat"
"1672180",1815,"Sat"
"1880302",1816,"Sat"
"15746",1817,"Sat"
"71526",1817,"Sat"
"99649",1817,"Sat"
"119892",1817,"Sat"
"173216",1817,"Sat"
"316298",1817,"Sat"
"406680",1817,"Sat"
"419001",1817,"Sat"
"422675",1817,"Sat"
"528061",1817,"Sat"
"541576",1817,"Sat"
"549399",1817,"Sat"
"590342",1817,"Sat"
"607389",1817,"Sat"
"608616",1817,"Sat"
"636567",1817,"Sat"
"643897",1817,"Sat"
"759250",1817,"Sat"
"847239",1817,"Sat"
"994072",1817,"Sat"
"1090434",1817,"Sat"
"1102435",1817,"Sat"
"1128373",1817,"Sat"
"1159022",1817,"Sat"
"1309498",1817,"Sat"
"1402103",1817,"Sat"
"1444951",1817,"Sat"
"1480467",1817,"Sat"
"1503578",1817,"Sat"
"1606131",1817,"Sat"
"1615933",1817,"Sat"
"1618432",1817,"Sat"
"1666657",1817,"Sat"
"1686274",1817,"Sat"
"1705401",1817,"Sat"
"1767050",1817,"Sat"
"1835254",1817,"Sat"
"1918476",1817,"Sat"
"1932021",1817,"Sat"
"1985387",1817,"Sat"
"2031085",1817,"Sat"
"2071376",1817,"Sat"
"522415",1818,"Sat"
"1243032",1818,"Sat"
"2001629",1818,"Sat"
"115010",1819,"Sat"
"170586",1819,"Sat"
"182619",1819,"Sat"
"215461",1819,"Sat"
"224120",1819,"Sat"
"493160",1819,"Sat"
"507059",1819,"Sat"
"525407",1819,"Sat"
"620366",1819,"Sat"
"630581",1819,"Sat"
"641876",1819,"Sat"
"695426",1819,"Sat"
"772800",1819,"Sat"
"782566",1819,"Sat"
"785897",1819,"Sat"
"807358",1819,"Sat"
"831214",1819,"Sat"
"864696",1819,"Sat"
"1200871",1819,"Sat"
"1306895",1819,"Sat"
"1315476",1819,"Sat"
"1333734",1819,"Sat"
"1359311",1819,"Sat"
"1364377",1819,"Sat"
"1377344",1819,"Sat"
"1397795",1819,"Sat"
"1405420",1819,"Sat"
"1407198",1819,"Sat"
"1416697",1819,"Sat"
"1484712",1819,"Sat"
"1509530",1819,"Sat"
"1632736",1819,"Sat"
"1664490",1819,"Sat"
"1670996",1819,"Sat"
"1817186",1819,"Sat"
"1867788",1819,"Sat"
"1877109",1819,"Sat"
"1914163",1819,"Sat"
"1937981",1819,"Sat"
"2025597",1819,"Sat"
"2048195",1819,"Sat"
"13357",1820,"Sat"
"46690",1820,"Sat"
"71352",1820,"Sat"
"142693",1820,"Sat"
"149510",1820,"Sat"
"257110",1820,"Sat"
"317896",1820,"Sat"
"365151",1820,"Sat"
"413957",1820,"Sat"
"424786",1820,"Sat"
"507619",1820,"Sat"
"604465",1820,"Sat"
"619071",1820,"Sat"
"625158",1820,"Sat"
"719374",1820,"Sat"
"769128",1820,"Sat"
"783769",1820,"Sat"
"916271",1820,"Sat"
"932733",1820,"Sat"
"941481",1820,"Sat"
"1331174",1820,"Sat"
"1348091",1820,"Sat"
"1450891",1820,"Sat"
"1525717",1820,"Sat"
"1549380",1820,"Sat"
"1641935",1820,"Sat"
"1670205",1820,"Sat"
"1731218",1820,"Sat"
"1997248",1820,"Sat"
"2021620",1820,"Sat"
"930960",1821,"Sat"
"74204",1822,"Sat"
"349875",1823,"Sat"
"375728",1823,"Sat"
"648829",1823,"Sat"
"775203",1823,"Sat"
"1134831",1823,"Sat"
"1527802",1823,"Sat"
"1540634",1823,"Sat"
"230129",1824,"Sat"
"700462",1824,"Sat"
"872187",1824,"Sat"
"1044665",1824,"Sat"
"1971924",1824,"Sat"
"717513",1825,"Sat"
"1038617",1825,"Sat"
"93171",1826,"Sat"
"115904",1826,"Sat"
"133653",1826,"Sat"
"173627",1826,"Sat"
"215558",1826,"Sat"
"406891",1826,"Sat"
"454685",1826,"Sat"
"485991",1826,"Sat"
"563175",1826,"Sat"
"568910",1826,"Sat"
"596302",1826,"Sat"
"611818",1826,"Sat"
"622026",1826,"Sat"
"685004",1826,"Sat"
"711778",1826,"Sat"
"859626",1826,"Sat"
"1010763",1826,"Sat"
"1071690",1826,"Sat"
"1122128",1826,"Sat"
"1208918",1826,"Sat"
"1251712",1826,"Sat"
"1274671",1826,"Sat"
"1330549",1826,"Sat"
"1414198",1826,"Sat"
"1418108",1826,"Sat"
"1438447",1826,"Sat"
"1461780",1826,"Sat"
"1489482",1826,"Sat"
"1489943",1826,"Sat"
"1509112",1826,"Sat"
"1550677",1826,"Sat"
"1603671",1826,"Sat"
"1634273",1826,"Sat"
"1763862",1826,"Sat"
"1781266",1826,"Sat"
"1802298",1826,"Sat"
"1926385",1826,"Sat"
"1947496",1826,"Sat"
"1972665",1826,"Sat"
"2079061",1826,"Sat"
"521178",1827,"Sat"
"14754",1828,"Sat"
"339019",1828,"Sat"
"1655591",1828,"Sat"
"699809",1829,"Sat"
"884409",1829,"Sat"
"1062209",1829,"Sat"
"13876",1830,"Sat"
"75552",1830,"Sat"
"167351",1830,"Sat"
"341755",1830,"Sat"
"454363",1830,"Sat"
"516060",1830,"Sat"
"620091",1830,"Sat"
"668651",1830,"Sat"
"722741",1830,"Sat"
"762473",1830,"Sat"
"780030",1830,"Sat"
"807810",1830,"Sat"
"889616",1830,"Sat"
"1020918",1830,"Sat"
"1023506",1830,"Sat"
"1042844",1830,"Sat"
"1044979",1830,"Sat"
"1045438",1830,"Sat"
"1094071",1830,"Sat"
"1099240",1830,"Sat"
"1146036",1830,"Sat"
"1226244",1830,"Sat"
"1260302",1830,"Sat"
"1376451",1830,"Sat"
"1447965",1830,"Sat"
"1578816",1830,"Sat"
"1670710",1830,"Sat"
"1781719",1830,"Sat"
"1796805",1830,"Sat"
"1846909",1830,"Sat"
"1964777",1830,"Sat"
"2026701",1830,"Sat"
"134306",1831,"Sat"
"1037938",1831,"Sat"
"1092295",1831,"Sat"
"2003777",1831,"Sat"
"188906",1832,"Sat"
"665055",1832,"Sat"
"1316634",1832,"Sat"
"1339814",1832,"Sat"
"1523741",1832,"Sat"
"502192",1833,"Sat"
"1135698",1833,"Sat"
"1234250",1833,"Sat"
"1734511",1833,"Sat"
"1888362",1833,"Sat"
"576890",1834,"Sat"
"584252",1834,"Sat"
"920764",1834,"Sat"
"1122941",1834,"Sat"
"1502925",1834,"Sat"
"1858909",1835,"Sat"
"142579",1836,"Sat"
"142928",1836,"Sat"
"161195",1836,"Sat"
"236229",1836,"Sat"
"251617",1836,"Sat"
"259551",1836,"Sat"
"274750",1836,"Sat"
"373364",1836,"Sat"
"378443",1836,"Sat"
"457705",1836,"Sat"
"465562",1836,"Sat"
"631340",1836,"Sat"
"755373",1836,"Sat"
"802986",1836,"Sat"
"972383",1836,"Sat"
"978435",1836,"Sat"
"983949",1836,"Sat"
"1106652",1836,"Sat"
"1158442",1836,"Sat"
"1185003",1836,"Sat"
"1277692",1836,"Sat"
"1279049",1836,"Sat"
"1421691",1836,"Sat"
"1427590",1836,"Sat"
"1532478",1836,"Sat"
"1662189",1836,"Sat"
"1719388",1836,"Sat"
"1753558",1836,"Sat"
"1774167",1836,"Sat"
"1886697",1836,"Sat"
"2001646",1836,"Sat"
"2001882",1836,"Sat"
"2079194",1836,"Sat"
"2084865",1836,"Sat"
"260080",1837,"Sat"
"1441834",1837,"Sat"
"1694684",1837,"Sat"
"144336",1838,"Sat"
"146927",1838,"Sat"
"169442",1838,"Sat"
"191700",1838,"Sat"
"240939",1838,"Sat"
"268572",1838,"Sat"
"343755",1838,"Sat"
"352310",1838,"Sat"
"426192",1838,"Sat"
"454864",1838,"Sat"
"463272",1838,"Sat"
"473009",1838,"Sat"
"484561",1838,"Sat"
"485069",1838,"Sat"
"495930",1838,"Sat"
"616186",1838,"Sat"
"640611",1838,"Sat"
"711089",1838,"Sat"
"755541",1838,"Sat"
"759761",1838,"Sat"
"786325",1838,"Sat"
"869640",1838,"Sat"
"896994",1838,"Sat"
"913806",1838,"Sat"
"1089925",1838,"Sat"
"1136565",1838,"Sat"
"1198950",1838,"Sat"
"1280903",1838,"Sat"
"1407160",1838,"Sat"
"1446001",1838,"Sat"
"1531238",1838,"Sat"
"1595626",1838,"Sat"
"1659314",1838,"Sat"
"1665479",1838,"Sat"
"1703113",1838,"Sat"
"1769583",1838,"Sat"
"1794268",1838,"Sat"
"1818480",1838,"Sat"
"1829821",1838,"Sat"
"1908542",1838,"Sat"
"1950642",1838,"Sat"
"1958051",1838,"Sat"
"2081357",1838,"Sat"
"161437",1839,"Sat"
"275392",1839,"Sat"
"1362999",1839,"Sat"
"1594339",1839,"Sat"
"1780984",1839,"Sat"
"203569",1840,"Sat"
"686620",1840,"Sat"
"1274574",1840,"Sat"
"127968",1841,"Sat"
"705510",1841,"Sat"
"791537",1841,"Sat"
"909048",1841,"Sat"
"1396850",1841,"Sat"
"1466352",1841,"Sat"
"311775",1842,"Sat"
"388664",1842,"Sat"
"734303",1842,"Sat"
"752348",1842,"Sat"
"1070531",1842,"Sat"
"1493212",1842,"Sat"
"1567762",1842,"Sat"
"712157",1843,"Sat"
"1316493",1843,"Sat"
"1346444",1843,"Sat"
"904007",1844,"Sat"
"122981",1845,"Sat"
"330063",1846,"Sat"
"700628",1846,"Sat"
"712639",1846,"Sat"
"767829",1846,"Sat"
"1374143",1846,"Sat"
"2005246",1846,"Sat"
"1195510",1847,"Sat"
"925219",1848,"Sat"
"997101",1849,"Sat"
"1339725",1849,"Sat"
"1651048",1849,"Sat"
"1771317",1849,"Sat"
"130984",1850,"Sat"
"262820",1850,"Sat"
"401350",1850,"Sat"
"471085",1850,"Sat"
"679590",1850,"Sat"
"1149949",1850,"Sat"
"1735923",1850,"Sat"
"589222",1851,"Sat"
"895998",1851,"Sat"
"1314933",1851,"Sat"
"2022258",1851,"Sat"
"135386",1852,"Sat"
"372243",1852,"Sat"
"1464248",1852,"Sat"
"1517223",1852,"Sat"
"1865024",1852,"Sat"
"151564",1853,"Sat"
"576640",1853,"Sat"
"646837",1853,"Sat"
"1495823",1853,"Sat"
"2054062",1853,"Sat"
"94080",1854,"Sat"
"1008021",1854,"Sat"
"1322337",1854,"Sat"
"1539227",1854,"Sat"
"1890168",1854,"Sat"
"302477",1855,"Sat"
"735396",1855,"Sat"
"2004907",1855,"Sat"
"534971",1856,"Sat"
"1280731",1856,"Sat"
"1453367",1856,"Sat"
"1846155",1856,"Sat"
"1906784",1856,"Sat"
"116226",1857,"Sat"
"272420",1857,"Sat"
"490354",1857,"Sat"
"516024",1857,"Sat"
"1933890",1858,"Sat"
"1962745",1858,"Sat"
"2044279",1858,"Sat"
"213408",1859,"Sat"
"764158",1859,"Sat"
"883588",1859,"Sat"
"1624236",1859,"Sat"
"1708165",1859,"Sat"
"1990129",1859,"Sat"
"26180",1860,"Sat"
"468233",1860,"Sat"
"1590221",1860,"Sat"
"1709465",1860,"Sat"
"797308",1861,"Sat"
"814313",1861,"Sat"
"2059900",1861,"Sat"
"500535",1862,"Sat"
"509187",1862,"Sat"
"1358600",1862,"Sat"
"111015",1863,"Sat"
"1952366",1863,"Sat"
"556094",1864,"Sat"
"589678",1864,"Sat"
"1065048",1864,"Sat"
"1773202",1864,"Sat"
"1934658",1864,"Sat"
"284382",1865,"Sat"
"491616",1865,"Sat"
"999970",1865,"Sat"
"1311363",1865,"Sat"
"1573175",1865,"Sat"
"434275",1866,"Sat"
"1426034",1866,"Sat"
"1717612",1866,"Sat"
"1964034",1866,"Sat"
"339736",1867,"Sat"
"737440",1867,"Sat"
"1088607",1867,"Sat"
"1586280",1867,"Sat"
"1941919",1867,"Sat"
"135717",1868,"Sat"
"884342",1868,"Sat"
"1128455",1868,"Sat"
"1477339",1868,"Sat"
"1625707",1868,"Sat"
"1841638",1868,"Sat"
"588816",1869,"Sat"
"688449",1869,"Sat"
"747550",1869,"Sat"
"1851962",1869,"Sat"
"2082376",1869,"Sat"
"178726",1870,"Sat"
"1212693",1870,"Sat"
"1318486",1870,"Sat"
"395602",1871,"Sat"
"629023",1871,"Sat"
"708075",1871,"Sat"
"914682",1871,"Sat"
"2033362",1871,"Sat"
"339880",1872,"Sat"
"811679",1872,"Sat"
"818720",1872,"Sat"
"1215114",1872,"Sat"
"1474196",1872,"Sat"
"1480135",1872,"Sat"
"1869584",1872,"Sat"
"190615",1873,"Sat"
"684744",1873,"Sat"
"1327684",1873,"Sat"
"1793436",1873,"Sat"
"2008084",1873,"Sat"
"90727",1874,"Sat"
"171160",1874,"Sat"
"406813",1874,"Sat"
"600577",1874,"Sat"
"618463",1874,"Sat"
"878118",1874,"Sat"
"1458663",1874,"Sat"
"69478",1875,"Sat"
"124551",1875,"Sat"
"253762",1875,"Sat"
"1484302",1875,"Sat"
"1823535",1875,"Sat"
"1958457",1875,"Sat"
"2096416",1875,"Sat"
"1243238",1876,"Sat"
"1287834",1876,"Sat"
"1310370",1876,"Sat"
"1868973",1876,"Sat"
"20627",1877,"Sat"
"761614",1877,"Sat"
"1415247",1877,"Sat"
"990296",1878,"Sat"
"1968047",1878,"Sat"
"680083",1879,"Sat"
"697951",1879,"Sat"
"942089",1879,"Sat"
"435700",1880,"Sat"
"955624",1880,"Sat"
"1968814",1880,"Sat"
"1450327",1881,"Sat"
"1560231",1881,"Sat"
"150987",1882,"Sat"
"769234",1882,"Sat"
"2037595",1882,"Sat"
"1033375",1883,"Sat"
"1052920",1883,"Sat"
"1215996",1883,"Sat"
"499898",1884,"Sat"
"717915",1884,"Sat"
"1302503",1884,"Sat"
"1403562",1884,"Sat"
"1749238",1884,"Sat"
"546558",1885,"Sat"
"2088684",1885,"Sat"
"257597",1886,"Sat"
"1690009",1886,"Sat"
"1829299",1886,"Sat"
"1861006",1886,"Sat"
"869906",1887,"Sat"
"978154",1887,"Sat"
"1425856",1887,"Sat"
"2026858",1887,"Sat"
"516135",1888,"Sat"
"789165",1888,"Sat"
"1308552",1888,"Sat"
"29539",1889,"Sat"
"922332",1889,"Sat"
"1604971",1889,"Sat"
"1605640",1889,"Sat"
"672425",1890,"Sat"
"2077712",1890,"Sat"
"413545",1891,"Sat"
"1052740",1891,"Sat"
"1392457",NA,"Sat"
"1723510",NA,"Sat"
"521750",NA,"Sat"
"644885",NA,"Sat"
"1080969",NA,"Sat"
"1600469",NA,"Sat"
"1629516",NA,"Sat"
"1781070",NA,"Sat"
"1787551",NA,"Sat"
"1935406",NA,"Sat"
"417205",NA,"Sat"
"1737703",NA,"Sat"
"1458915",NA,"Sat"
"953838",NA,"Sat"
"626433",NA,"Sat"
"1725365",NA,"Sat"
"334793",NA,"Sat"
"2090763",NA,"Sat"
"1680161",NA,"Sat"
"1748887",NA,"Sat"
"825652",1,"Sun"
"179386",2,"Sun"
"849521",3,"Sun"
"398396",4,"Sun"
"675561",4,"Sun"
"422300",5,"Sun"
"455752",6,"Sun"
"1948150",7,"Sun"
"160360",8,"Sun"
"612957",8,"Sun"
"950113",8,"Sun"
"2061906",8,"Sun"
"766183",9,"Sun"
"11311",10,"Sun"
"483106",10,"Sun"
"483896",10,"Sun"
"879255",10,"Sun"
"539617",11,"Sun"
"698208",12,"Sun"
"903769",13,"Sun"
"1696241",14,"Sun"
"672552",15,"Sun"
"1772261",16,"Sun"
"84322",17,"Sun"
"1740708",17,"Sun"
"1987765",17,"Sun"
"750163",18,"Sun"
"944133",19,"Sun"
"1313613",19,"Sun"
"1629394",19,"Sun"
"1495961",20,"Sun"
"398504",21,"Sun"
"668662",21,"Sun"
"91182",22,"Sun"
"1451127",22,"Sun"
"1477256",22,"Sun"
"1611141",22,"Sun"
"1959437",22,"Sun"
"1762242",23,"Sun"
"1709971",24,"Sun"
"2096121",24,"Sun"
"352086",25,"Sun"
"892578",25,"Sun"
"1495984",25,"Sun"
"1755750",25,"Sun"
"1156815",26,"Sun"
"1640316",26,"Sun"
"1999943",26,"Sun"
"549068",27,"Sun"
"117066",28,"Sun"
"842645",28,"Sun"
"1119534",28,"Sun"
"1220077",28,"Sun"
"705880",29,"Sun"
"1085806",29,"Sun"
"1453012",29,"Sun"
"704292",30,"Sun"
"1272536",31,"Sun"
"43833",32,"Sun"
"291511",32,"Sun"
"1620753",32,"Sun"
"1882651",32,"Sun"
"121980",33,"Sun"
"943291",33,"Sun"
"1779722",34,"Sun"
"41879",35,"Sun"
"10371",36,"Sun"
"330141",37,"Sun"
"399477",38,"Sun"
"1382429",38,"Sun"
"1491001",38,"Sun"
"1910777",38,"Sun"
"277883",39,"Sun"
"867873",39,"Sun"
"922651",39,"Sun"
"1666428",39,"Sun"
"614566",40,"Sun"
"11269",41,"Sun"
"371361",41,"Sun"
"408012",41,"Sun"
"1671980",41,"Sun"
"1295908",42,"Sun"
"175741",43,"Sun"
"646993",43,"Sun"
"1136963",43,"Sun"
"1106999",44,"Sun"
"615627",45,"Sun"
"1478594",45,"Sun"
"605020",46,"Sun"
"1229444",46,"Sun"
"1233488",46,"Sun"
"705064",47,"Sun"
"15712",48,"Sun"
"1058644",49,"Sun"
"331284",50,"Sun"
"1185012",50,"Sun"
"2065364",50,"Sun"
"668484",51,"Sun"
"1901189",51,"Sun"
"328117",52,"Sun"
"520054",52,"Sun"
"1660730",52,"Sun"
"1809394",52,"Sun"
"1713815",53,"Sun"
"2050303",54,"Sun"
"1088678",55,"Sun"
"1323905",56,"Sun"
"868222",57,"Sun"
"976932",57,"Sun"
"1596977",58,"Sun"
"516163",59,"Sun"
"1087254",59,"Sun"
"570267",60,"Sun"
"1218201",60,"Sun"
"1680353",60,"Sun"
"726680",61,"Sun"
"1685011",62,"Sun"
"1880065",63,"Sun"
"711301",64,"Sun"
"1381070",65,"Sun"
"1611783",65,"Sun"
"942816",66,"Sun"
"990811",67,"Sun"
"96972",68,"Sun"
"1492555",68,"Sun"
"1607917",69,"Sun"
"1784467",70,"Sun"
"137608",71,"Sun"
"154595",71,"Sun"
"386827",71,"Sun"
"651835",71,"Sun"
"1322523",71,"Sun"
"1971223",71,"Sun"
"196239",72,"Sun"
"213290",72,"Sun"
"919935",72,"Sun"
"973062",72,"Sun"
"1138286",73,"Sun"
"1429549",73,"Sun"
"1426952",74,"Sun"
"247384",75,"Sun"
"1187902",75,"Sun"
"1523933",75,"Sun"
"1629590",75,"Sun"
"187130",76,"Sun"
"205315",76,"Sun"
"669571",76,"Sun"
"737536",76,"Sun"
"386585",77,"Sun"
"1696753",78,"Sun"
"1456874",79,"Sun"
"2022703",80,"Sun"
"119477",81,"Sun"
"146240",81,"Sun"
"618704",81,"Sun"
"1075494",81,"Sun"
"1707585",81,"Sun"
"1848529",81,"Sun"
"2094648",81,"Sun"
"248178",82,"Sun"
"643918",82,"Sun"
"918404",82,"Sun"
"1048798",82,"Sun"
"327024",83,"Sun"
"376187",84,"Sun"
"821837",84,"Sun"
"839308",84,"Sun"
"1495587",84,"Sun"
"1633558",84,"Sun"
"1744503",84,"Sun"
"1996962",84,"Sun"
"682679",85,"Sun"
"712357",86,"Sun"
"1649471",86,"Sun"
"968967",87,"Sun"
"1178625",88,"Sun"
"193473",89,"Sun"
"793595",90,"Sun"
"15715",91,"Sun"
"46326",92,"Sun"
"269197",93,"Sun"
"442925",93,"Sun"
"1308960",93,"Sun"
"1367476",93,"Sun"
"2046019",93,"Sun"
"702567",94,"Sun"
"1516513",95,"Sun"
"1737684",95,"Sun"
"656653",96,"Sun"
"749964",96,"Sun"
"794083",96,"Sun"
"1633457",96,"Sun"
"674952",97,"Sun"
"1314513",97,"Sun"
"1828090",97,"Sun"
"154530",98,"Sun"
"884921",99,"Sun"
"1216773",99,"Sun"
"1406001",99,"Sun"
"845135",100,"Sun"
"328274",101,"Sun"
"1897980",102,"Sun"
"881043",103,"Sun"
"1346459",104,"Sun"
"183761",105,"Sun"
"132087",106,"Sun"
"2036467",107,"Sun"
"2048678",107,"Sun"
"289181",108,"Sun"
"1319731",108,"Sun"
"1563653",108,"Sun"
"1710420",108,"Sun"
"1912164",108,"Sun"
"1039362",109,"Sun"
"1743546",110,"Sun"
"774775",111,"Sun"
"1132076",111,"Sun"
"1807119",112,"Sun"
"835640",113,"Sun"
"1988493",113,"Sun"
"440242",114,"Sun"
"715332",115,"Sun"
"1491271",115,"Sun"
"1629621",116,"Sun"
"1914254",117,"Sun"
"1783991",118,"Sun"
"1843348",118,"Sun"
"370786",119,"Sun"
"634474",119,"Sun"
"1187497",119,"Sun"
"2075504",119,"Sun"
"557591",120,"Sun"
"863925",120,"Sun"
"1668273",120,"Sun"
"870289",121,"Sun"
"1392457",122,"Sun"
"1723510",122,"Sun"
"460630",123,"Sun"
"921389",124,"Sun"
"1295204",124,"Sun"
"1991023",124,"Sun"
"1557125",125,"Sun"
"1618488",125,"Sun"
"1700037",125,"Sun"
"1196605",126,"Sun"
"76731",127,"Sun"
"391338",127,"Sun"
"1803705",128,"Sun"
"346310",129,"Sun"
"617164",129,"Sun"
"924388",129,"Sun"
"1182572",129,"Sun"
"1254510",129,"Sun"
"875548",130,"Sun"
"433010",131,"Sun"
"770923",131,"Sun"
"929532",131,"Sun"
"675710",132,"Sun"
"797787",133,"Sun"
"2007242",133,"Sun"
"822936",134,"Sun"
"184573",135,"Sun"
"197158",135,"Sun"
"1649682",135,"Sun"
"2035400",136,"Sun"
"1760129",137,"Sun"
"114521",138,"Sun"
"827389",138,"Sun"
"1617541",138,"Sun"
"1827053",138,"Sun"
"36486",139,"Sun"
"291785",139,"Sun"
"647535",139,"Sun"
"821721",139,"Sun"
"941906",139,"Sun"
"1221753",139,"Sun"
"1334972",139,"Sun"
"74616",140,"Sun"
"393107",140,"Sun"
"583339",140,"Sun"
"731443",140,"Sun"
"779535",140,"Sun"
"918738",140,"Sun"
"947320",140,"Sun"
"1128580",140,"Sun"
"174974",141,"Sun"
"220592",142,"Sun"
"273492",143,"Sun"
"1399755",143,"Sun"
"1425469",143,"Sun"
"1427875",143,"Sun"
"1432187",143,"Sun"
"1514680",143,"Sun"
"1912012",143,"Sun"
"286210",144,"Sun"
"444761",144,"Sun"
"530908",144,"Sun"
"810123",144,"Sun"
"856067",144,"Sun"
"1381640",144,"Sun"
"1643467",144,"Sun"
"1967769",144,"Sun"
"462736",145,"Sun"
"703296",145,"Sun"
"985277",145,"Sun"
"992045",145,"Sun"
"1300247",145,"Sun"
"1388162",145,"Sun"
"1800174",145,"Sun"
"1250941",146,"Sun"
"1623035",147,"Sun"
"1970360",148,"Sun"
"45840",149,"Sun"
"811356",149,"Sun"
"1809285",149,"Sun"
"1908375",149,"Sun"
"1713869",150,"Sun"
"675612",151,"Sun"
"869478",151,"Sun"
"265730",152,"Sun"
"1496683",152,"Sun"
"1013683",153,"Sun"
"7339",154,"Sun"
"306905",154,"Sun"
"634799",154,"Sun"
"2049819",154,"Sun"
"1570579",155,"Sun"
"837420",156,"Sun"
"1169631",156,"Sun"
"1760535",156,"Sun"
"1953744",156,"Sun"
"2012017",156,"Sun"
"745324",157,"Sun"
"1432249",158,"Sun"
"1011112",159,"Sun"
"288988",160,"Sun"
"73245",161,"Sun"
"73415",161,"Sun"
"204057",161,"Sun"
"1330734",161,"Sun"
"1705011",161,"Sun"
"128920",162,"Sun"
"509358",162,"Sun"
"1841960",162,"Sun"
"1367258",163,"Sun"
"1448056",164,"Sun"
"1470439",165,"Sun"
"558196",166,"Sun"
"1243914",166,"Sun"
"1269504",166,"Sun"
"1846142",166,"Sun"
"473436",167,"Sun"
"1107698",167,"Sun"
"2047018",167,"Sun"
"2067907",167,"Sun"
"590785",168,"Sun"
"1253108",168,"Sun"
"1982133",168,"Sun"
"398618",169,"Sun"
"778821",170,"Sun"
"851838",170,"Sun"
"1867239",170,"Sun"
"1288670",171,"Sun"
"240423",172,"Sun"
"1031649",172,"Sun"
"1221432",172,"Sun"
"1873306",172,"Sun"
"366288",173,"Sun"
"520109",174,"Sun"
"350693",175,"Sun"
"1360921",175,"Sun"
"1836265",175,"Sun"
